application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
4856,Male,FALSE,3.3,Humanities,Asian,620,5,Consulting,Deny
4857,Male,FALSE,3.29,Humanities,White,670,5,Consulting,Deny
4858,Male,TRUE,3.01,Humanities,International,580,4,Consulting,Deny
4859,Male,FALSE,3.39,STEM,Asian,670,6,Consulting,Deny
4860,Male,TRUE,3.2,Business,International,610,6,Nonprofit/Gov,Deny
4861,Female,FALSE,3.4,Humanities,White,690,5,Real Estate,Admit
4862,Female,FALSE,3.09,Business,Asian,620,6,Other,Deny
4863,Male,FALSE,3.35,STEM,Asian,620,4,PE/VC,Deny
4864,Male,FALSE,3.22,Business,Black,630,5,PE/VC,Deny
4865,Male,TRUE,3.51,Humanities,International,630,5,PE/VC,Deny
4866,Female,FALSE,3.64,Business,Black,720,5,Nonprofit/Gov,Deny
4867,Male,TRUE,3.2,Business,International,650,4,Investment Banking,Deny
4868,Male,FALSE,3.09,Humanities,Hispanic,580,4,Health Care,Deny
4869,Female,TRUE,3.1,Business,International,570,7,PE/VC,Deny
4870,Male,FALSE,3.36,Humanities,Asian,710,6,Financial Services,Deny
4871,Male,FALSE,3.17,Business,White,590,4,Nonprofit/Gov,Deny
4872,Male,FALSE,3.28,Business,White,710,5,Investment Banking,Deny
4873,Female,TRUE,3.37,Humanities,International,720,6,Consulting,Deny
4874,Male,TRUE,3.29,Humanities,International,650,5,Consulting,Deny
4875,Male,TRUE,3.03,STEM,International,620,7,Consulting,Deny
4876,Female,FALSE,3.21,STEM,White,600,6,PE/VC,Deny
4877,Female,FALSE,3.07,Humanities,Asian,690,4,Consulting,Deny
4878,Male,FALSE,2.93,STEM,White,570,5,Technology,Deny
4879,Male,FALSE,3.34,Humanities,White,710,5,Other,Deny
4880,Female,TRUE,3.12,Humanities,International,610,4,Consulting,Deny
4881,Female,FALSE,3.29,STEM,White,690,5,Nonprofit/Gov,Deny
4882,Male,TRUE,2.95,Business,International,570,4,CPG,Deny
4883,Female,FALSE,3.25,Humanities,Asian,730,5,Financial Services,Admit
4884,Male,TRUE,3.02,Business,International,580,3,Other,Deny
4885,Female,TRUE,3.39,Humanities,International,740,7,Other,Admit
4886,Male,TRUE,3.1,Humanities,International,640,5,Technology,Deny
4887,Male,FALSE,3.53,STEM,Hispanic,700,4,Health Care,Admit
4888,Female,TRUE,3.03,Humanities,International,580,4,Health Care,Deny
4889,Male,FALSE,3.26,Humanities,Other,630,3,Investment Banking,Deny
4890,Female,FALSE,2.98,Humanities,White,570,5,Health Care,Deny
4891,Male,FALSE,3.39,Business,White,740,5,Nonprofit/Gov,Deny
4892,Male,TRUE,3.03,Humanities,International,590,4,PE/VC,Deny
4893,Male,TRUE,3.15,Humanities,International,600,3,Investment Banking,Deny
4894,Female,FALSE,3.17,Humanities,White,640,3,Nonprofit/Gov,Deny
4895,Female,TRUE,3.13,Business,International,650,6,Investment Banking,Deny
4896,Male,FALSE,3.28,Humanities,White,620,4,Nonprofit/Gov,Deny
4897,Male,FALSE,3.17,Business,Asian,660,6,Consulting,Deny
4898,Female,TRUE,3.27,STEM,International,660,5,Health Care,Deny
4899,Male,FALSE,3.45,Business,Black,720,4,Other,Deny
4900,Male,FALSE,3.38,STEM,Asian,640,5,Health Care,Deny
4901,Male,FALSE,3.31,Business,White,660,6,Technology,Admit
4902,Female,TRUE,2.65,Humanities,International,570,6,Investment Banking,Deny
4903,Female,FALSE,3.36,Humanities,Asian,710,6,Nonprofit/Gov,Admit
4904,Male,FALSE,3.34,Humanities,White,570,6,PE/VC,Deny
4905,Male,FALSE,3.15,Business,Hispanic,630,4,Investment Banking,Deny
4906,Male,FALSE,3.36,Humanities,Asian,640,5,Consulting,Deny
4907,Male,TRUE,3.31,Business,International,690,5,Investment Banking,Deny
4908,Male,FALSE,3.19,Humanities,Asian,610,7,Technology,Deny
4909,Male,FALSE,3.35,Business,White,580,3,PE/VC,Deny
4910,Male,FALSE,3.14,Business,Asian,620,5,Investment Banking,Deny
4911,Male,TRUE,3.28,Business,International,690,6,Financial Services,Deny
4912,Male,TRUE,3.09,Humanities,International,630,3,Consulting,Deny
4913,Female,FALSE,3.49,Humanities,Asian,720,4,Consulting,Deny
4914,Female,FALSE,3.41,Humanities,Asian,680,6,Nonprofit/Gov,Admit
4915,Male,TRUE,3.21,Humanities,International,700,3,Financial Services,Admit
4916,Male,FALSE,3.32,Humanities,White,610,6,Technology,Deny
4917,Male,TRUE,3.27,STEM,International,640,7,Technology,Deny
4918,Female,FALSE,3.19,Business,Black,620,6,Other,Deny
4919,Male,FALSE,3.17,Business,White,610,5,Nonprofit/Gov,Deny
4920,Female,TRUE,3.19,Humanities,International,650,6,Consulting,Deny
4921,Male,FALSE,3.28,STEM,White,630,5,Health Care,Deny
4922,Male,FALSE,3.33,Business,Black,690,6,Consulting,Deny
4923,Female,FALSE,3.34,STEM,Black,610,6,Consulting,Deny
4924,Female,FALSE,3.19,STEM,Black,570,4,Investment Banking,Deny
4925,Male,FALSE,3.24,Humanities,White,630,5,Consulting,Deny
4926,Male,FALSE,3.56,Humanities,Hispanic,670,6,Consulting,Admit
4927,Male,FALSE,3.27,Humanities,Other,620,5,Consulting,Deny
4928,Male,FALSE,3.41,Humanities,Asian,670,6,Financial Services,Admit
4929,Male,FALSE,3.49,Business,Hispanic,690,4,Nonprofit/Gov,Deny
4930,Female,FALSE,3.27,Humanities,Black,660,5,Consulting,Admit
4931,Male,FALSE,2.85,Business,Black,570,5,Consulting,Deny
4932,Female,TRUE,2.99,Humanities,International,570,5,Consulting,Deny
4933,Male,FALSE,3.2,STEM,Hispanic,630,4,Financial Services,Deny
4934,Female,FALSE,3.05,Business,Other,680,5,Consulting,Deny
4935,Female,FALSE,3.31,STEM,Hispanic,600,4,Consulting,Deny
4936,Male,FALSE,3.15,Humanities,White,580,5,Consulting,Deny
4937,Male,TRUE,3.13,STEM,International,640,7,Financial Services,Deny
4938,Female,FALSE,3.48,Humanities,Black,710,5,Consulting,Waitlist
4939,Male,FALSE,2.97,Humanities,Asian,620,6,Consulting,Deny
4940,Male,FALSE,3.13,Humanities,White,600,5,Nonprofit/Gov,Deny
4941,Male,FALSE,3.14,Humanities,Black,580,8,PE/VC,Deny
4942,Male,FALSE,3.09,Business,White,650,5,Consulting,Deny
4943,Female,TRUE,3.26,STEM,International,630,6,Other,Deny
4944,Female,FALSE,3.36,Business,Other,700,6,Consulting,Admit
4945,Male,FALSE,3.37,Business,White,660,6,PE/VC,Admit
4946,Male,TRUE,3.42,Humanities,International,650,5,Consulting,Deny
4947,Female,FALSE,3.51,Business,Black,680,4,Consulting,Deny
4948,Female,FALSE,3.32,STEM,Asian,660,5,Investment Banking,Deny
4949,Female,FALSE,3.39,Humanities,Black,710,4,Consulting,Deny
4950,Male,FALSE,3.26,Humanities,White,660,5,PE/VC,Admit
4951,Female,TRUE,3.35,Business,International,710,5,Consulting,Deny
4952,Female,TRUE,3.21,STEM,International,580,6,Consulting,Deny
4953,Female,FALSE,3.26,STEM,Hispanic,630,5,Nonprofit/Gov,Deny
4954,Male,FALSE,3.31,STEM,Asian,670,6,Nonprofit/Gov,Deny
4955,Male,FALSE,3.33,Humanities,Asian,700,5,Consulting,Deny
4956,Male,FALSE,3.57,STEM,Asian,720,7,Financial Services,Deny
4957,Male,FALSE,3.28,Humanities,Asian,660,5,Nonprofit/Gov,Deny
4958,Male,FALSE,3.26,Business,White,630,4,PE/VC,Deny
4959,Male,TRUE,3.3,Business,International,680,5,PE/VC,Deny
4960,Male,TRUE,3.12,Humanities,International,650,3,Consulting,Deny
4961,Female,TRUE,3.04,Business,International,640,6,PE/VC,Deny
4962,Male,FALSE,3.21,Humanities,Black,600,5,Consulting,Deny
4963,Male,FALSE,3.13,Humanities,Hispanic,670,7,PE/VC,Deny
4964,Female,TRUE,3.1,Humanities,International,690,6,Investment Banking,Deny
4965,Male,FALSE,3.38,Humanities,White,660,5,Financial Services,Admit
4966,Male,FALSE,3.21,Humanities,Other,610,2,Nonprofit/Gov,Deny
4967,Female,FALSE,3.18,STEM,White,670,5,Health Care,Deny
4968,Male,FALSE,3,Business,Asian,650,5,PE/VC,Deny
4969,Male,FALSE,3.13,Humanities,White,630,4,Technology,Deny
4970,Male,FALSE,3.34,Humanities,Asian,690,6,Financial Services,Deny
4971,Male,FALSE,3.24,Business,Hispanic,660,5,Energy,Deny
4972,Male,FALSE,3,Business,White,600,6,Nonprofit/Gov,Deny
4973,Female,FALSE,3.18,STEM,Hispanic,610,3,PE/VC,Deny
4974,Female,FALSE,3.59,Humanities,White,750,3,Consulting,Admit
4975,Female,FALSE,3.24,Business,Hispanic,660,6,Investment Banking,Deny
4976,Female,TRUE,3.18,Humanities,International,680,4,Consulting,Deny
4977,Male,FALSE,3.42,STEM,Asian,710,4,Technology,Admit
4978,Male,TRUE,3.28,Business,International,610,5,PE/VC,Deny
4979,Female,FALSE,2.98,Business,Hispanic,610,5,CPG,Deny
4980,Male,TRUE,3.09,STEM,International,590,2,Technology,Deny
4981,Male,FALSE,3.16,Humanities,Black,610,5,Other,Deny
4982,Male,FALSE,3.26,STEM,Asian,610,4,Financial Services,Deny
4983,Female,FALSE,3.24,STEM,Asian,690,6,Consulting,Deny
4984,Female,TRUE,3.19,Business,International,650,5,Other,Deny
4985,Female,FALSE,3.26,STEM,Asian,610,6,PE/VC,Deny
4986,Male,FALSE,3.31,Humanities,Asian,640,4,Consulting,Deny
4987,Male,FALSE,3.55,STEM,White,720,5,PE/VC,Deny
4988,Male,FALSE,3.45,Humanities,Black,690,5,Financial Services,Admit
4989,Female,FALSE,2.92,Humanities,White,570,6,PE/VC,Deny
4990,Female,TRUE,3.44,STEM,International,650,4,Health Care,Deny
4991,Male,FALSE,3.37,Humanities,Hispanic,650,3,PE/VC,Deny
4992,Female,FALSE,3.2,Business,White,720,6,Consulting,Deny
4993,Female,TRUE,3.46,STEM,International,630,6,Nonprofit/Gov,Deny
4994,Male,FALSE,3.31,Business,White,630,5,Consulting,Deny
4995,Female,FALSE,3.29,Business,Asian,670,5,Financial Services,Deny
4996,Male,FALSE,3.38,Business,Other,680,7,Consulting,Deny
4997,Female,FALSE,3.18,STEM,Hispanic,580,5,Consulting,Deny
4998,Female,TRUE,3.27,Business,International,600,5,Financial Services,Deny
4999,Female,TRUE,3.14,STEM,International,590,5,Nonprofit/Gov,Deny
5000,Female,FALSE,3.1,Humanities,White,580,6,Consulting,Deny
5001,Male,TRUE,3.35,STEM,International,760,5,PE/VC,Admit
5002,Female,FALSE,3.36,Business,Hispanic,650,4,Nonprofit/Gov,Deny
5003,Female,FALSE,3.35,STEM,Black,710,3,Consulting,Admit
5004,Female,FALSE,3.3,Humanities,Black,620,6,Investment Banking,Deny
5005,Male,FALSE,3.06,Humanities,Other,580,5,Technology,Deny
5006,Female,FALSE,3.39,Business,Other,780,5,Other,Deny
5007,Female,FALSE,3.03,STEM,Other,610,7,Technology,Deny
5008,Male,TRUE,3.35,Business,International,570,6,Consulting,Deny
5009,Male,FALSE,3.31,STEM,Hispanic,670,6,Technology,Deny
5010,Male,TRUE,3.07,STEM,International,590,3,Investment Banking,Deny
5011,Male,FALSE,3.4,Business,Asian,590,6,Consulting,Deny
5012,Male,FALSE,3.45,Business,Asian,590,6,Nonprofit/Gov,Deny
5013,Female,FALSE,3.22,Humanities,White,600,4,Consulting,Deny
5014,Male,FALSE,3.25,Humanities,Other,710,6,Consulting,Admit
5015,Female,TRUE,3.32,Business,International,650,6,Technology,Deny
5016,Female,TRUE,3.3,Humanities,International,670,5,Technology,Admit
5017,Male,TRUE,3.14,STEM,International,730,5,Technology,Deny
5018,Female,TRUE,3.14,Business,International,650,4,Investment Management,Deny
5019,Male,FALSE,3.34,Business,Asian,700,6,PE/VC,Admit
5020,Male,FALSE,3.22,Humanities,White,630,4,Consulting,Deny
5021,Female,FALSE,3.15,Business,White,570,5,Technology,Deny
5022,Male,TRUE,3.29,STEM,International,670,4,Consulting,Admit
5023,Male,FALSE,3.06,Business,Black,620,5,Nonprofit/Gov,Deny
5024,Female,FALSE,3.19,STEM,Asian,670,4,Consulting,Deny
5025,Female,FALSE,2.98,Humanities,White,590,8,Nonprofit/Gov,Deny
5026,Female,FALSE,3.35,Humanities,Asian,610,4,PE/VC,Deny
5027,Male,FALSE,3.44,Humanities,Asian,690,5,Other,Admit
5028,Female,TRUE,3.43,STEM,International,640,4,Financial Services,Deny
5029,Female,FALSE,3.33,STEM,Asian,700,6,Investment Banking,Deny
5030,Male,FALSE,3.14,Business,Asian,570,5,PE/VC,Deny
5031,Male,TRUE,2.87,Humanities,International,590,5,Technology,Deny
5032,Male,FALSE,3.28,Business,Hispanic,690,7,Investment Management,Deny
5033,Female,FALSE,3.22,Business,White,600,4,Other,Deny
5034,Male,FALSE,3.3,Business,Hispanic,660,4,Technology,Deny
5035,Female,TRUE,3.06,Humanities,International,600,4,Other,Deny
5036,Female,TRUE,3.14,Humanities,International,650,3,Consulting,Deny
5037,Female,TRUE,3.49,Humanities,International,630,7,Consulting,Deny
5038,Male,FALSE,3.01,STEM,Asian,600,6,PE/VC,Deny
5039,Female,FALSE,3.35,STEM,White,650,5,PE/VC,Deny
5040,Male,FALSE,3.32,Humanities,Hispanic,680,5,Consulting,Deny
5041,Male,TRUE,3.38,Humanities,International,740,3,Consulting,Deny
5042,Female,FALSE,3.31,Humanities,Asian,640,6,Technology,Deny
5043,Male,FALSE,3.3,Business,White,660,6,Consulting,Deny
5044,Female,FALSE,3.22,Business,Asian,710,4,PE/VC,Admit
5045,Male,FALSE,3.1,STEM,Hispanic,610,5,PE/VC,Deny
5046,Male,FALSE,3.43,STEM,Asian,630,5,Consulting,Deny
5047,Female,FALSE,3.33,Humanities,Black,570,5,Consulting,Deny
5048,Female,FALSE,3.21,STEM,Black,650,5,Investment Banking,Deny
5049,Male,TRUE,3.05,Humanities,International,600,6,Technology,Deny
5050,Male,FALSE,3.54,Humanities,Asian,710,6,Nonprofit/Gov,Deny
5051,Female,FALSE,3.28,Business,Hispanic,650,6,Consulting,Deny
5052,Female,TRUE,3.37,STEM,International,740,6,PE/VC,Deny
5053,Female,FALSE,3.37,Business,Asian,640,4,Media/Entertainment,Deny
5054,Male,TRUE,3.31,Humanities,International,660,4,CPG,Deny
5055,Male,FALSE,3.34,Humanities,Black,710,5,Investment Banking,Deny
5056,Female,FALSE,3.39,STEM,White,690,5,Technology,Admit
5057,Male,FALSE,3.07,Business,Asian,600,6,Financial Services,Deny
5058,Male,TRUE,3.44,Humanities,International,660,4,PE/VC,Deny
5059,Female,FALSE,3.19,Humanities,Other,640,4,Financial Services,Deny
5060,Male,TRUE,3.38,Humanities,International,620,5,PE/VC,Deny
5061,Male,FALSE,3.2,Humanities,Asian,600,5,PE/VC,Deny
5062,Female,FALSE,3.07,Business,White,620,5,Financial Services,Deny
5063,Female,FALSE,3.36,Business,Black,580,6,Financial Services,Deny
5064,Female,FALSE,3.13,Humanities,Asian,650,5,PE/VC,Deny
5065,Male,FALSE,3.27,Humanities,Black,670,5,Nonprofit/Gov,Deny
5066,Male,FALSE,3.13,STEM,White,580,4,Technology,Deny
5067,Male,FALSE,3.44,Humanities,White,650,5,Technology,Deny
5068,Female,FALSE,3.34,Humanities,Black,740,4,Consulting,Admit
5069,Male,TRUE,3.17,Business,International,620,3,Consulting,Deny
5070,Male,FALSE,3.31,Business,Black,630,6,Investment Banking,Deny
5071,Male,TRUE,3.11,Humanities,International,600,5,Nonprofit/Gov,Deny
5072,Male,TRUE,3.21,STEM,International,650,5,PE/VC,Deny
5073,Female,FALSE,3.23,Business,Black,650,4,PE/VC,Deny
5074,Male,FALSE,3.18,Humanities,Hispanic,640,4,PE/VC,Deny
5075,Male,FALSE,3.25,STEM,Asian,640,4,Nonprofit/Gov,Deny
5076,Male,TRUE,3.3,Humanities,International,690,6,Nonprofit/Gov,Deny
5077,Female,FALSE,3.08,STEM,Black,590,6,Nonprofit/Gov,Deny
5078,Female,TRUE,3.16,Business,International,620,6,Nonprofit/Gov,Deny
5079,Male,FALSE,3.15,Humanities,Asian,680,5,PE/VC,Deny
5080,Male,TRUE,3.19,Business,International,570,5,Consulting,Deny
5081,Male,FALSE,3.52,STEM,Asian,700,5,Investment Banking,Deny
5082,Female,TRUE,3.25,Business,International,640,5,Technology,Deny
5083,Female,FALSE,3.27,Humanities,Black,650,5,PE/VC,Deny
5084,Female,TRUE,3.43,Business,International,620,4,CPG,Deny
5085,Male,FALSE,3.48,Humanities,Other,750,4,Investment Banking,Admit
5086,Male,TRUE,3.11,STEM,International,630,6,Technology,Deny
5087,Male,FALSE,3.13,STEM,Asian,610,5,Consulting,Deny
5088,Male,FALSE,3.33,Humanities,Other,680,6,Consulting,Deny
5089,Male,TRUE,3.28,Humanities,International,660,6,Other,Deny
5090,Female,FALSE,3.27,Humanities,Hispanic,620,6,PE/VC,Deny
5091,Male,FALSE,3.02,STEM,Hispanic,650,5,Financial Services,Deny
5092,Female,TRUE,3.3,Business,International,670,5,Technology,Deny
5093,Male,TRUE,3.22,Humanities,International,680,5,Investment Banking,Waitlist
5094,Female,TRUE,3.5,Humanities,International,720,7,Other,Deny
5095,Female,FALSE,3.38,Humanities,White,780,6,Consulting,Admit
5096,Female,TRUE,3.45,Humanities,International,670,4,Nonprofit/Gov,Deny
5097,Male,TRUE,3.32,Humanities,International,600,4,Consulting,Deny
5098,Male,FALSE,3.45,Humanities,Asian,650,5,PE/VC,Deny
5099,Female,TRUE,2.91,STEM,International,590,5,Investment Management,Deny
5100,Female,FALSE,3.09,Business,Asian,590,6,Technology,Deny
5101,Male,FALSE,3.27,Business,Asian,650,5,Investment Banking,Deny
5102,Male,FALSE,3.42,Humanities,Other,590,5,Consulting,Deny
5103,Male,FALSE,3.11,Business,Black,590,5,Consulting,Deny
5104,Male,FALSE,3.25,Humanities,White,640,5,Consulting,Deny
5105,Male,FALSE,3.22,Humanities,Black,610,4,Investment Banking,Deny
5106,Female,FALSE,3.27,Business,White,600,6,Consulting,Deny
5107,Female,TRUE,2.94,Humanities,International,590,5,Investment Banking,Deny
5108,Male,FALSE,3.08,STEM,Other,670,5,Technology,Deny
5109,Female,TRUE,3.18,Humanities,International,600,4,Consulting,Deny
5110,Male,FALSE,3.34,Business,Asian,730,5,Consulting,Deny
5111,Male,TRUE,3.51,Business,International,680,5,Other,Deny
5112,Female,FALSE,3.25,Humanities,White,600,4,Investment Banking,Deny
5113,Female,FALSE,3.11,Business,Asian,600,5,Consulting,Deny
5114,Male,TRUE,3.05,STEM,International,600,6,Investment Banking,Deny
5115,Male,TRUE,3.54,STEM,International,670,5,Technology,Admit
5116,Male,FALSE,3.28,Humanities,Asian,600,5,Health Care,Deny
5117,Female,TRUE,2.99,Business,International,590,7,Other,Deny
5118,Male,TRUE,3.23,Humanities,International,570,6,Consulting,Deny
5119,Female,FALSE,3.31,STEM,White,710,5,Investment Banking,Deny
5120,Male,FALSE,3.38,STEM,Hispanic,670,4,Consulting,Deny
5121,Male,FALSE,3.28,Business,Hispanic,630,5,Consulting,Deny
5122,Female,FALSE,3.38,Business,White,740,5,Consulting,Deny
5123,Male,FALSE,3.24,Business,Other,640,6,Nonprofit/Gov,Deny
5124,Male,FALSE,3.49,Humanities,Other,710,5,Financial Services,Deny
5125,Female,FALSE,3.03,Humanities,Black,620,4,Technology,Deny
5126,Male,TRUE,3.31,Humanities,International,690,4,Investment Banking,Deny
5127,Female,FALSE,3.21,Business,Asian,580,4,Consulting,Deny
5128,Male,TRUE,3.24,STEM,International,680,6,Consulting,Deny
5129,Male,FALSE,3.3,Humanities,White,720,5,PE/VC,Deny
5130,Male,FALSE,3.44,STEM,Black,770,5,Investment Banking,Deny
5131,Female,FALSE,3.44,Humanities,Asian,730,7,Technology,Admit
5132,Female,TRUE,3.48,Humanities,International,690,5,Nonprofit/Gov,Deny
5133,Male,FALSE,3.4,Humanities,Asian,670,5,Consulting,Deny
5134,Male,FALSE,3.62,Humanities,Asian,700,6,Technology,Admit
5135,Male,FALSE,3.35,Humanities,Hispanic,750,4,Consulting,Admit
5136,Female,FALSE,3.06,STEM,White,610,5,Retail,Deny
5137,Female,FALSE,3.13,Business,Asian,650,7,Other,Deny
5138,Female,FALSE,3.24,Business,Asian,610,6,Real Estate,Deny
5139,Male,FALSE,3.28,STEM,White,640,4,Health Care,Deny
5140,Male,FALSE,3.31,Humanities,Black,700,6,Investment Banking,Deny
5141,Male,FALSE,3.33,Humanities,White,600,5,Financial Services,Deny
5142,Female,FALSE,3.51,STEM,White,730,3,Financial Services,Admit
5143,Male,FALSE,3.19,STEM,Black,700,5,Technology,Deny
5144,Male,FALSE,3.41,Humanities,Black,730,5,PE/VC,Admit
5145,Male,FALSE,3.05,Humanities,White,670,5,PE/VC,Deny
5146,Male,FALSE,3.42,Business,White,670,4,CPG,Deny
5147,Male,FALSE,3.44,Humanities,Black,740,5,Technology,Deny
5148,Male,TRUE,3.35,Humanities,International,660,7,Financial Services,Deny
5149,Female,TRUE,3.41,Business,International,710,6,Other,Deny
5150,Female,TRUE,3.15,Humanities,International,600,4,PE/VC,Deny
5151,Male,FALSE,3.43,STEM,Black,780,6,Financial Services,Deny
5152,Male,FALSE,3.08,STEM,Asian,600,6,Nonprofit/Gov,Deny
5153,Male,TRUE,3.48,Humanities,International,700,4,Consulting,Deny
5154,Male,FALSE,3.42,Business,Black,650,5,Real Estate,Deny
5155,Female,FALSE,3.17,Humanities,White,610,4,Technology,Deny
5156,Female,FALSE,3.08,Business,Asian,620,4,Investment Banking,Deny
5157,Male,FALSE,3.04,Humanities,Hispanic,610,7,Nonprofit/Gov,Deny
5158,Female,FALSE,3.25,Humanities,Asian,630,6,Consulting,Deny
5159,Male,TRUE,3.41,Humanities,International,630,4,PE/VC,Deny
5160,Female,TRUE,3.57,Humanities,International,760,4,Investment Banking,Deny
5161,Female,TRUE,3.35,Business,International,630,5,Consulting,Deny
5162,Female,TRUE,3,Business,International,650,4,Financial Services,Deny
5163,Female,FALSE,3.49,Business,Black,640,5,Consulting,Deny
5164,Male,FALSE,3.2,Business,Asian,620,4,Other,Deny
5165,Male,FALSE,2.93,Humanities,White,590,7,Financial Services,Deny
5166,Female,FALSE,3.41,Humanities,Asian,730,5,Technology,Admit
5167,Female,FALSE,3.25,STEM,Black,720,6,Consulting,Deny
5168,Female,TRUE,3.19,STEM,International,630,5,PE/VC,Deny
5169,Male,TRUE,3.29,STEM,International,660,6,Technology,Deny
5170,Male,TRUE,3.25,Business,International,670,4,PE/VC,Deny
5171,Female,FALSE,3.33,Business,White,670,4,Consulting,Deny
5172,Female,FALSE,3.24,STEM,Asian,660,4,Technology,Deny
5173,Female,FALSE,3.57,STEM,Hispanic,690,4,PE/VC,Deny
5174,Female,TRUE,3.27,STEM,International,670,6,Financial Services,Admit
5175,Female,FALSE,3.36,Humanities,Hispanic,600,5,CPG,Deny
5176,Female,FALSE,3.24,Business,White,590,6,Other,Deny
5177,Male,FALSE,3.26,STEM,White,690,6,PE/VC,Deny
5178,Female,FALSE,3.39,STEM,Asian,650,4,Energy,Deny
5179,Male,FALSE,3.41,Humanities,Asian,670,7,Technology,Deny
5180,Male,FALSE,3.31,Humanities,Asian,610,5,CPG,Deny
5181,Female,TRUE,3.5,STEM,International,740,4,Nonprofit/Gov,Deny
5182,Female,FALSE,3.52,Humanities,Hispanic,740,4,Technology,Deny
5183,Male,FALSE,3.28,STEM,Black,660,6,Other,Deny
5184,Female,FALSE,3.41,STEM,Black,680,5,Consulting,Deny
5185,Female,TRUE,3.26,STEM,International,700,3,Consulting,Deny
5186,Female,TRUE,3.47,Humanities,International,680,4,PE/VC,Deny
5187,Male,FALSE,3.27,Business,Asian,620,5,Investment Banking,Deny
5188,Male,TRUE,3.32,Humanities,International,740,7,Consulting,Deny
5189,Male,TRUE,3.1,Humanities,International,620,5,Consulting,Deny
5190,Male,FALSE,3.17,Business,Black,570,4,Consulting,Deny
5191,Female,FALSE,3.14,Humanities,Asian,620,6,Investment Banking,Deny
5192,Male,FALSE,3.26,STEM,Other,650,4,Health Care,Deny
5193,Male,TRUE,3.24,Business,International,630,5,Nonprofit/Gov,Deny
5194,Male,TRUE,3.24,Business,International,740,4,Consulting,Admit
5195,Male,TRUE,3.31,STEM,International,650,6,Health Care,Deny
5196,Male,FALSE,3.37,Business,Black,650,3,Nonprofit/Gov,Deny
5197,Female,FALSE,3.15,Humanities,White,620,5,Investment Banking,Deny
5198,Male,FALSE,3.4,Humanities,Black,720,5,Consulting,Deny
5199,Male,FALSE,3.09,Humanities,Black,600,4,Investment Banking,Deny
5200,Female,TRUE,3.36,Humanities,International,650,5,Technology,Deny
5201,Female,FALSE,3.19,Humanities,Hispanic,590,5,Investment Banking,Deny
5202,Male,TRUE,3.3,Humanities,International,700,6,Consulting,Deny
5203,Male,FALSE,3.29,STEM,White,670,5,Nonprofit/Gov,Deny
5204,Female,FALSE,3.53,Humanities,White,690,6,PE/VC,Deny
5205,Female,FALSE,3.19,Business,Black,700,5,Technology,Deny
5206,Male,FALSE,3.22,Humanities,Asian,660,6,Consulting,Deny
5207,Male,FALSE,3.12,STEM,Black,660,6,Financial Services,Deny
5208,Male,FALSE,3.03,Humanities,Hispanic,590,6,Other,Deny
5209,Female,TRUE,3.25,STEM,International,700,5,PE/VC,Deny
5210,Male,FALSE,3.04,Business,Other,570,4,Other,Deny
5211,Male,FALSE,3.32,Humanities,White,650,7,Real Estate,Deny
5212,Male,TRUE,3.24,Business,International,660,4,Real Estate,Deny
5213,Male,FALSE,3.05,Humanities,Asian,590,6,Real Estate,Deny
5214,Male,FALSE,3.21,Business,White,750,4,Consulting,Admit
5215,Male,FALSE,3.35,Humanities,Asian,610,6,Real Estate,Deny
5216,Male,TRUE,3.38,Humanities,International,700,3,Consulting,Deny
5217,Male,FALSE,3.21,Business,White,640,5,Technology,Deny
5218,Male,FALSE,2.89,Humanities,Black,570,5,PE/VC,Deny
5219,Male,FALSE,3.19,Humanities,Black,650,5,PE/VC,Deny
5220,Female,FALSE,3.24,Business,Black,690,5,Technology,Deny
5221,Female,FALSE,3.31,Business,Hispanic,660,5,PE/VC,Admit
5222,Female,FALSE,3.18,STEM,White,640,4,Consulting,Deny
5223,Female,FALSE,3.35,Business,White,670,5,Nonprofit/Gov,Admit
5224,Female,TRUE,3.05,STEM,International,630,6,Health Care,Deny
5225,Male,TRUE,3.39,Business,International,660,6,PE/VC,Deny
5226,Male,FALSE,3.29,Humanities,Asian,660,5,Health Care,Deny
5227,Male,TRUE,3.27,Humanities,International,660,5,Health Care,Admit
5228,Female,FALSE,3.04,STEM,Hispanic,630,6,Nonprofit/Gov,Deny
5229,Female,FALSE,2.98,Humanities,White,640,5,Health Care,Deny
5230,Female,FALSE,3.07,STEM,White,640,5,Technology,Deny
5231,Male,TRUE,3.48,Humanities,International,760,5,Consulting,Admit
5232,Male,FALSE,3.55,Business,White,710,4,PE/VC,Deny
5233,Male,TRUE,3.11,Business,International,590,4,Consulting,Deny
5234,Female,FALSE,3.27,STEM,Hispanic,570,8,Nonprofit/Gov,Deny
5235,Female,TRUE,3.18,Business,International,620,4,Consulting,Deny
5236,Female,FALSE,3.26,Humanities,Asian,680,6,Technology,Admit
5237,Male,TRUE,2.96,Humanities,International,570,4,Technology,Deny
5238,Male,TRUE,3.32,Business,International,690,4,Investment Banking,Deny
5239,Female,TRUE,3.34,STEM,International,680,5,Other,Deny
5240,Male,FALSE,3.31,STEM,Hispanic,660,5,PE/VC,Admit
5241,Male,TRUE,3.29,Humanities,International,650,3,Consulting,Deny
5242,Male,TRUE,3.13,Humanities,International,670,5,Consulting,Deny
5243,Male,FALSE,3.38,Business,Black,670,5,CPG,Deny
